time,node,10.1.1.1/24-10.1.9.1,10.1.1.2/24-10.1.9.1,10.1.2.1/24-10.1.9.1,10.1.2.2/24-10.1.9.1,10.1.3.1/24-10.1.9.1,10.1.3.2/24-10.1.9.1,10.1.4.1/24-10.1.9.1,10.1.4.2/24-10.1.9.1,10.1.5.1/24-10.1.9.1,10.1.5.2/24-10.1.9.1,10.1.6.1/24-10.1.9.1,10.1.6.2/24-10.1.9.1,10.1.7.1/24-10.1.9.1,10.1.7.2/24-10.1.9.1,10.1.9.2/24-10.1.9.1
75.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
