time,node,10.1.1.1/24-10.1.7.2,10.1.1.2/24-10.1.7.2,10.1.2.1/24-10.1.7.2,10.1.2.2/24-10.1.7.2,10.1.3.1/24-10.1.7.2,10.1.3.2/24-10.1.7.2,10.1.4.1/24-10.1.7.2,10.1.4.2/24-10.1.7.2,10.1.5.1/24-10.1.7.2,10.1.5.2/24-10.1.7.2,10.1.6.1/24-10.1.7.2,10.1.6.2/24-10.1.7.2,10.1.7.1/24-10.1.7.2,10.1.9.1/24-10.1.7.2,10.1.9.2/24-10.1.7.2
151.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
